loss_avg;epoch;iteration;global_iteration
0.5298342108726501;10;890;15900
0.17552849650382996;10;990;16000
0.18866045773029327;10;1090;16100
0.18058475852012634;10;1190;16200
0.165701761841774;10;1290;16300
0.06808014959096909;10;1390;16400
0.08161807805299759;10;1490;16500
0.11179104447364807;11;89;16600
0.11257696151733398;11;189;16700
0.1410687267780304;11;289;16800
0.12572923302650452;11;389;16900
0.11276187747716904;11;489;17000
0.07043343782424927;11;589;17100
0.34380844235420227;11;689;17200
0.12554797530174255;11;789;17300
0.08878257870674133;11;889;17400
0.10493982583284378;11;989;17500
0.08642146736383438;11;1089;17600
0.06651945412158966;11;1189;17700
0.06923708319664001;11;1289;17800
0.02563760057091713;11;1389;17900
0.19272392988204956;11;1489;18000
0.2626606225967407;12;88;18100
0.12221936881542206;12;188;18200
0.052434731274843216;12;288;18300
0.12652957439422607;12;388;18400
0.053884752094745636;12;488;18500
0.05746475234627724;12;588;18600
0.3057499825954437;12;688;18700
0.0833236426115036;12;788;18800
0.02810817025601864;12;888;18900
0.10501071065664291;12;988;19000
0.42669913172721863;12;1088;19100
0.0766024962067604;12;1188;19200
0.08949535340070724;12;1288;19300
0.045582834631204605;12;1388;19400
0.08315367251634598;12;1488;19500
0.1047925278544426;13;87;19600
0.06625404953956604;13;187;19700
0.038332998752593994;13;287;19800
0.08194376528263092;13;387;19900
0.15960213541984558;13;487;20000
0.017529183998703957;13;587;20100
0.03105979412794113;13;687;20200
0.04941152036190033;13;787;20300
0.036300938576459885;13;887;20400
0.12526589632034302;13;987;20500
0.06612592190504074;13;1087;20600
0.036123126745224;13;1187;20700
0.08798140287399292;13;1287;20800
0.035491444170475006;13;1387;20900
0.05832091346383095;13;1487;21000
0.08599524945020676;14;86;21100
0.15431539714336395;14;186;21200
0.12080234289169312;14;286;21300
0.11314252018928528;14;386;21400
0.2229965627193451;14;486;21500
0.05405278876423836;14;586;21600
0.17223653197288513;14;686;21700
0.05105462670326233;14;786;21800
0.07026994228363037;14;886;21900
0.08606534451246262;14;986;22000
0.018529867753386497;14;1086;22100
0.07952050864696503;14;1186;22200
0.13485203683376312;14;1286;22300
0.07676366716623306;14;1386;22400
0.042723365128040314;14;1486;22500
0.30148258805274963;15;85;22600
0.05733836442232132;15;185;22700
0.01085306704044342;15;285;22800
0.08228319138288498;15;385;22900
0.17151542007923126;15;485;23000
0.014334483072161674;15;585;23100
0.1251741200685501;15;685;23200
0.07235171645879745;15;785;23300
0.017568135634064674;15;885;23400
0.3651600182056427;15;985;23500
0.05231431499123573;15;1085;23600
0.1856892704963684;15;1185;23700
0.07899194210767746;15;1285;23800
0.03807372227311134;15;1385;23900
0.03390572965145111;15;1485;24000
0.19256745278835297;16;84;24100
0.025793740525841713;16;184;24200
0.06392214447259903;16;284;24300
0.1627848893404007;16;384;24400
0.0300490390509367;16;484;24500
0.15314584970474243;16;584;24600
0.1263161301612854;16;684;24700
0.02802049182355404;16;784;24800
0.04187421873211861;16;884;24900
0.007823598571121693;16;984;25000
0.0844973623752594;16;1084;25100
0.0577264130115509;16;1184;25200
0.01827118918299675;16;1284;25300
0.08312162756919861;16;1384;25400
0.0316431000828743;16;1484;25500
0.18380725383758545;17;83;25600
0.0042673638090491295;17;183;25700
0.0644298791885376;17;283;25800
0.1314886212348938;17;383;25900
0.03616171330213547;17;483;26000
0.016699086874723434;17;583;26100
0.029019618406891823;17;683;26200
0.03576738014817238;17;783;26300
0.011807659640908241;17;883;26400
0.024707168340682983;17;983;26500
0.045566827058792114;17;1083;26600
0.022554216906428337;17;1183;26700
0.07182016968727112;17;1283;26800
0.03650345280766487;17;1383;26900
0.0758826732635498;17;1483;27000
0.026221975684165955;18;82;27100
0.015038801357150078;18;182;27200
0.11377665400505066;18;282;27300
0.03685525432229042;18;382;27400
0.06389176845550537;18;482;27500
0.06836792826652527;18;582;27600
0.004482532851397991;18;682;27700
0.007317719049751759;18;782;27800
0.03367399796843529;18;882;27900
0.05163386091589928;18;982;28000
0.044662922620773315;18;1082;28100
0.012314918451011181;18;1182;28200
0.011493141762912273;18;1282;28300
0.04867750033736229;18;1382;28400
0.04993794858455658;18;1482;28500
0.008048409596085548;19;81;28600
0.021456196904182434;19;181;28700
0.030704859644174576;19;281;28800
0.027363117784261703;19;381;28900
0.06256242096424103;19;481;29000
0.011190862394869328;19;581;29100
0.012459814548492432;19;681;29200
0.044513799250125885;19;781;29300
0.10351169109344482;19;881;29400
0.055672787129879;19;981;29500
0.11637669801712036;19;1081;29600
0.06146491318941116;19;1181;29700
0.05623123049736023;19;1281;29800
0.04696075990796089;19;1381;29900
0.10506339371204376;19;1481;30000
0.06870553642511368;20;80;30100
0.02420036680996418;20;180;30200
0.017754847183823586;20;280;30300
0.06045448035001755;20;380;30400
0.04432528465986252;20;480;30500
0.01293104887008667;20;580;30600
0.05574857443571091;20;680;30700
0.03262680768966675;20;780;30800
0.036233846098184586;20;880;30900
0.010185246355831623;20;980;31000
0.007512817624956369;20;1080;31100
0.012462938204407692;20;1180;31200
0.02260330319404602;20;1280;31300
0.022185921669006348;20;1380;31400
0.015034650452435017;20;1480;31500
0.02291567251086235;21;79;31600
0.11878187954425812;21;179;31700
0.00417344132438302;21;279;31800
0.01797608844935894;21;379;31900
0.04647301137447357;21;479;32000
0.0130957942456007;21;579;32100
0.06485489010810852;21;679;32200
0.054547253996133804;21;779;32300
0.050991304218769073;21;879;32400
0.0235012024641037;21;979;32500
0.08571022003889084;21;1079;32600
0.04188165068626404;21;1179;32700
0.03565976023674011;21;1279;32800
0.054000306874513626;21;1379;32900
0.02358868345618248;21;1479;33000
0.013803818263113499;22;78;33100
0.035027019679546356;22;178;33200
0.13734455406665802;22;278;33300
0.011940745636820793;22;378;33400
0.05136433243751526;22;478;33500
0.013197429478168488;22;578;33600
0.017464529722929;22;678;33700
0.034397952258586884;22;778;33800
0.021045895293354988;22;878;33900
0.02095397748053074;22;978;34000
0.027140799909830093;22;1078;34100
0.0302926953881979;22;1178;34200
0.02990841493010521;22;1278;34300
0.024157006293535233;22;1378;34400
0.01747436448931694;22;1478;34500
0.013776999898254871;23;77;34600
0.021790754050016403;23;177;34700
0.03505074605345726;23;277;34800
0.06646163761615753;23;377;34900
0.006007593125104904;23;477;35000
0.027921555563807487;23;577;35100
0.33363014459609985;23;677;35200
0.020611586049199104;23;777;35300
0.024687478318810463;23;877;35400
0.05553249269723892;23;977;35500
0.06079820543527603;23;1077;35600
0.025223316624760628;23;1177;35700
0.0758894756436348;23;1277;35800
0.011819965206086636;23;1377;35900
0.02174079604446888;23;1477;36000
0.08343036472797394;24;76;36100
0.020874086767435074;24;176;36200
0.013773197308182716;24;276;36300
0.05140458792448044;24;376;36400
0.03293027728796005;24;476;36500
0.00898644421249628;24;576;36600
0.0542774461209774;24;676;36700
0.05044109374284744;24;776;36800
0.010721099562942982;24;876;36900
0.010964453220367432;24;976;37000
0.019401609897613525;24;1076;37100
0.027259519323706627;24;1176;37200
0.03593449294567108;24;1276;37300
0.0160534530878067;24;1376;37400
0.03321918845176697;24;1476;37500
0.012790246866643429;25;75;37600
0.04286082834005356;25;175;37700
0.03135983273386955;25;275;37800
0.0174897238612175;25;375;37900
0.012375805526971817;25;475;38000
0.005990307778120041;25;575;38100
0.01469855010509491;25;675;38200
0.030801719054579735;25;775;38300
0.025997281074523926;25;875;38400
0.020709451287984848;25;975;38500
0.018287185579538345;25;1075;38600
0.026048962026834488;25;1175;38700
0.012311854399740696;25;1275;38800
0.03632454201579094;25;1375;38900
0.016894716769456863;25;1475;39000
0.016248485073447227;26;74;39100
0.030580641701817513;26;174;39200
0.01407796423882246;26;274;39300
0.05761111527681351;26;374;39400
0.015758320689201355;26;474;39500
0.013193758204579353;26;574;39600
0.007852914743125439;26;674;39700
0.01529171597212553;26;774;39800
0.01677021197974682;26;874;39900
0.025559281930327415;26;974;40000
0.02542799897491932;26;1074;40100
0.0643940418958664;26;1174;40200
0.027984289452433586;26;1274;40300
0.01546047069132328;26;1374;40400
0.010805025696754456;26;1474;40500
0.02306250110268593;27;73;40600
0.03887862339615822;27;173;40700
0.019014578312635422;27;273;40800
0.02668019011616707;27;373;40900
0.05500716343522072;27;473;41000
0.022336017340421677;27;573;41100
0.025504212826490402;27;673;41200
0.015303362160921097;27;773;41300
0.009469238109886646;27;873;41400
0.013912918977439404;27;973;41500
0.014592265710234642;27;1073;41600
0.019338473677635193;27;1173;41700
0.052383918315172195;27;1273;41800
