combo_source,repo,run_name,epoch,step,dev_entity_f1,dev_entity_precision,dev_entity_recall,test_entity_f1,test_entity_precision,test_entity_recall,remark,logged_epochs,fitlog_state,exit_code,model_name,lr,encoder_lr,warmup,batch_size,accumulation_steps,n_epochs,cnn_dim,biaffine_size,n_head,n_layer,cnn_depth,logit_drop,seed,ent_thres,head_type,loss_type,asl_gamma_pos,asl_gamma_neg,asl_clip,adv_type,adv_epsilon,adv_alpha,adv_k,adv_loss_weight,size_feature_type,word_pooling,pool_gate_type,refiner_type,span_encoder_type,pair_scorer,mlp_type,fusion_type,bfm_type,sdm_mask_type,sdm_topk,sad_topk,sad_use_rel_bias,sad_gate,checkpoint_monitor,fp16,num_workers,log_dir,run_dir,combo_note,command
weibo_best,ner-2026-04,food_weibo_best_long_b8_20260702_220527,21,31521,98.33,99.04,97.62,98.04,98.89,97.2,best_dev;best_test,21,finish,0,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,2e-05,2e-05,0.1,8,2,50,120,200,4,1,1,0.1,42,,residual_mlp,,,,,,,,,,bias,mix,scalar,maskcnn,none,biaffine,mlp,sum,pyramid_gated,soft_topk_mix,2,,,,f#f#test,False,2,/root/shared-nvme/projects/difinet/ner-2026-04/logs/log_20260702_220538,/root/shared-nvme/projects/difinet/ner-2026-04/runs/food_weibo_best_long_b8_20260702_220527,weibo optimal modules: residual_mlp + pyramid_gated BFM + soft_topk_mix SDM + mix pooling + maskcnn refiner,/root/.conda/envs/difinet/bin/python train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 2e-5 --cnn_dim 120 -b 8 --accumulation_steps 2 --cnn_depth 1 --n_head 4 --logit_drop 0.1 --seed 42 --n_layer 1 --size_feature_type bias --word_pooling mix --pool_gate_type scalar --refiner_type maskcnn --span_encoder_type none --pair_scorer biaffine --mlp_type mlp --fusion_type sum --head_type residual_mlp --bfm_type pyramid_gated --sdm_mask_type soft_topk_mix --sdm_topk 2 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,1,3001,92.77,89.78,95.96,90.22,87.44,93.19,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,2,6002,96.64,97.58,95.72,93.85,95.93,91.85,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,3,9003,96.57,96.12,97.03,93.99,94.8,93.19,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,4,12004,96.96,97.37,96.56,96.03,96.44,95.62,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,5,15005,97.38,97.73,97.03,96.01,98.34,93.8,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,6,18006,97.67,98.08,97.27,96.94,97.65,96.23,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,7,21007,97.6,98.43,96.79,97.17,98.26,96.11,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,8,24008,97.79,98.55,97.03,97.04,98.37,95.74,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,9,27009,96.99,96.37,97.62,97.2,97.43,96.96,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,10,30010,97.74,97.86,97.62,97.36,98.27,96.47,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,11,33011,97.67,98.2,97.15,97.34,98.99,95.74,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,12,36012,97.97,98.67,97.27,97.73,98.76,96.72,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,13,39013,97.62,97.85,97.39,97.49,98.27,96.72,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,14,42014,98.27,98.57,97.98,97.86,98.52,97.2,best_dev,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,15,45015,97.98,98.21,97.74,97.98,98.64,97.32,best_test,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
genia_best,ner-2025-05,food_genia_opt_initial_b4_20260703_000747,16,48016,97.5,97.62,97.39,97.55,98.27,96.84,,19,running,143,/root/.cache/modelscope/hub/models/AI_ModelScope/bert_base_chinese,1e-06,1e-06,0.0,4,2,50,400,200,4,2,1,0.15,0,0.48,linear,asl,0.0,1.0,0.0,pgd,1.0,0.3,3,0.8,,,,,,,,,,,,2,1,1,f#f#test,True,4,/root/shared-nvme/projects/difinet/ner-2025-05/logs/log_20260703_000756,/root/shared-nvme/projects/difinet/ner-2025-05/runs/food_genia_opt_initial_b4_20260703_000747,genia optimal modules applied from initial run: linear head + mild ASL + PGD + SAD relation bias/gate,PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True /root/.conda/envs/difinet/bin/python -u train.py -n 50 -d food --model_name /root/.cache/modelscope/hub/models/AI-ModelScope/bert-base-chinese --lr 1e-6 --encoder_lr 1e-6 --warmup 0.0 --cnn_dim 400 --biaffine_size 200 --n_head 4 -b 4 --accumulation_steps 2 --logit_drop 0.15 --cnn_depth 1 --n_layer 2 --ent_thres 0.48 --head_type linear --loss_type asl --asl_gamma_pos 0.0 --asl_gamma_neg 1.0 --asl_clip 0.0 --adv_type pgd --adv_epsilon 1.0 --adv_alpha 0.3 --adv_k 3 --adv_emb_name word_embeddings --adv_loss_weight 0.8 --adv_warmup_ratio 0.0 --adv_every_n_steps 1 --adv_random_start --sad_topk 2 --sad_use_rel_bias 1 --sad_gate 1 --fp16 --num_workers 4 --checkpoint_monitor 'f#f#test'
