loss_avg;epoch;iteration;global_iteration
292.7502746582031;0;100;100
16.23895835876465;0;200;200
12.952543258666992;0;300;300
12.983346939086914;0;400;400
5.374570369720459;0;500;500
9.278552055358887;0;600;600
4.5656843185424805;0;700;700
7.537165641784668;0;800;800
4.427488327026367;0;900;900
7.316473960876465;0;1000;1000
5.855408668518066;0;1100;1100
2.3195199966430664;0;1200;1200
3.1077382564544678;0;1300;1300
2.4005768299102783;0;1400;1400
1.1687856912612915;0;1500;1500
2.8790833950042725;1;100;1600
3.5014374256134033;1;200;1700
2.7086920738220215;1;300;1800
2.3967626094818115;1;400;1900
2.2005083560943604;1;500;2000
3.6018526554107666;1;600;2100
12.9699125289917;1;700;2200
0.7665920853614807;1;800;2300
0.7855784296989441;1;900;2400
2.0280492305755615;1;1000;2500
11.057648658752441;1;1100;2600
1.877388596534729;1;1200;2700
1.187138319015503;1;1300;2800
2.986471176147461;1;1400;2900
1.7166491746902466;1;1500;3000
1.5198829174041748;2;100;3100
0.565329372882843;2;200;3200
1.1913065910339355;2;300;3300
2.366621971130371;2;400;3400
0.8416510224342346;2;500;3500
3.134418487548828;2;600;3600
2.184915065765381;2;700;3700
0.6104485988616943;2;800;3800
1.3149449825286865;2;900;3900
2.9424686431884766;2;1000;4000
1.0176143646240234;2;1100;4100
3.3210208415985107;2;1200;4200
2.0546538829803467;2;1300;4300
0.6294136643409729;2;1400;4400
2.3082666397094727;2;1500;4500
2.1668641567230225;3;100;4600
0.5689164996147156;3;200;4700
1.6601239442825317;3;300;4800
3.1672255992889404;3;400;4900
1.58451509475708;3;500;5000
1.0346956253051758;3;600;5100
1.088157296180725;3;700;5200
1.0195693969726562;3;800;5300
1.9673959016799927;3;900;5400
1.8120296001434326;3;1000;5500
3.59965181350708;3;1100;5600
0.9660375714302063;3;1200;5700
0.8179193139076233;3;1300;5800
1.6736078262329102;3;1400;5900
1.3657881021499634;3;1500;6000
0.25161948800086975;4;100;6100
0.4573325514793396;4;200;6200
0.9930372834205627;4;300;6300
0.7514194250106812;4;400;6400
1.3568135499954224;4;500;6500
1.3470271825790405;4;600;6600
2.3083674907684326;4;700;6700
0.5596271753311157;4;800;6800
0.9743236303329468;4;900;6900
0.7555360794067383;4;1000;7000
1.3870257139205933;4;1100;7100
1.3347911834716797;4;1200;7200
1.437034249305725;4;1300;7300
1.4727317094802856;4;1400;7400
0.4962097704410553;4;1500;7500
0.2428017258644104;5;100;7600
1.5737707614898682;5;200;7700
1.219655990600586;5;300;7800
1.5005754232406616;5;400;7900
0.7363625168800354;5;500;8000
1.471961498260498;5;600;8100
0.7224271893501282;5;700;8200
0.7328425645828247;5;800;8300
1.2212584018707275;5;900;8400
6.597982406616211;5;1000;8500
1.90091872215271;5;1100;8600
0.9134091138839722;5;1200;8700
1.48911452293396;5;1300;8800
1.2557430267333984;5;1400;8900
0.8646436333656311;5;1500;9000
0.3385222852230072;6;100;9100
0.47435590624809265;6;200;9200
1.7121785879135132;6;300;9300
2.2238757610321045;6;400;9400
1.476678490638733;6;500;9500
1.5037899017333984;6;600;9600
1.456748604774475;6;700;9700
0.8479292988777161;6;800;9800
0.8350605368614197;6;900;9900
1.0023186206817627;6;1000;10000
0.9705933332443237;6;1100;10100
1.162671446800232;6;1200;10200
1.360497236251831;6;1300;10300
2.977078437805176;6;1400;10400
0.6308951377868652;6;1500;10500
1.2321269512176514;7;100;10600
0.777470052242279;7;200;10700
0.8284634947776794;7;300;10800
0.6980294585227966;7;400;10900
0.5962533950805664;7;500;11000
0.9574986100196838;7;600;11100
0.7670028805732727;7;700;11200
0.6920198202133179;7;800;11300
0.8365313410758972;7;900;11400
0.6811249256134033;7;1000;11500
0.8275942802429199;7;1100;11600
1.2847647666931152;7;1200;11700
4.043830871582031;7;1300;11800
2.7816219329833984;7;1400;11900
0.5138891935348511;7;1500;12000
0.5647909641265869;8;100;12100
1.2784981727600098;8;200;12200
1.107128381729126;8;300;12300
0.6164321303367615;8;400;12400
1.392375111579895;8;500;12500
0.6993948817253113;8;600;12600
0.8783050179481506;8;700;12700
0.8718494772911072;8;800;12800
0.45674097537994385;8;900;12900
1.6956956386566162;8;1000;13000
1.190586805343628;8;1100;13100
0.8493635058403015;8;1200;13200
0.5291557908058167;8;1300;13300
1.3094513416290283;8;1400;13400
0.8262088298797607;8;1500;13500
2.4577815532684326;9;100;13600
0.6889696717262268;9;200;13700
0.65972900390625;9;300;13800
1.357323408126831;9;400;13900
1.1916812658309937;9;500;14000
1.0697436332702637;9;600;14100
0.8341899514198303;9;700;14200
2.2827491760253906;9;800;14300
1.0527540445327759;9;900;14400
0.7817394137382507;9;1000;14500
0.8563174605369568;9;1100;14600
0.7862915992736816;9;1200;14700
1.1878305673599243;9;1300;14800
0.9946188926696777;9;1400;14900
0.7518268823623657;9;1500;15000
0.965690553188324;10;100;15100
0.6286157965660095;10;200;15200
1.10892653465271;10;300;15300
1.319442868232727;10;400;15400
1.2240772247314453;10;500;15500
0.5872360467910767;10;600;15600
1.1606378555297852;10;700;15700
0.41197100281715393;10;800;15800
0.8252846598625183;10;900;15900
0.7655727863311768;10;1000;16000
0.7883002161979675;10;1100;16100
0.3875865936279297;10;1200;16200
0.6678975820541382;10;1300;16300
0.5320323705673218;10;1400;16400
0.926180899143219;10;1500;16500
0.43623608350753784;11;100;16600
0.4575341045856476;11;200;16700
0.8068543672561646;11;300;16800
0.30953270196914673;11;400;16900
0.7518950700759888;11;500;17000
0.8298839926719666;11;600;17100
1.2324860095977783;11;700;17200
0.7963230609893799;11;800;17300
0.8806028962135315;11;900;17400
0.4863857626914978;11;1000;17500
0.5775290727615356;11;1100;17600
1.418483853340149;11;1200;17700
1.552699089050293;11;1300;17800
0.9512004256248474;11;1400;17900
0.6187986731529236;11;1500;18000
0.9170622229576111;12;100;18100
0.9099866151809692;12;200;18200
0.5846757888793945;12;300;18300
0.4354747533798218;12;400;18400
0.9619691967964172;12;500;18500
0.6917137503623962;12;600;18600
0.9112983345985413;12;700;18700
0.4901958107948303;12;800;18800
0.44722285866737366;12;900;18900
1.4540401697158813;12;1000;19000
0.48373177647590637;12;1100;19100
0.6924521923065186;12;1200;19200
0.39160552620887756;12;1300;19300
0.8547679781913757;12;1400;19400
0.7036571502685547;12;1500;19500
1.1576014757156372;13;100;19600
0.9116137623786926;13;200;19700
1.0495071411132812;13;300;19800
2.5582640171051025;13;400;19900
0.6388894319534302;13;500;20000
0.907348096370697;13;600;20100
0.9319643974304199;13;700;20200
1.0535918474197388;13;800;20300
0.8545418381690979;13;900;20400
0.6657834053039551;13;1000;20500
0.7438943386077881;13;1100;20600
1.1821835041046143;13;1200;20700
0.589526891708374;13;1300;20800
0.6284571886062622;13;1400;20900
0.9417557716369629;13;1500;21000
0.6808944344520569;14;100;21100
0.38889166712760925;14;200;21200
1.2462083101272583;14;300;21300
1.4996806383132935;14;400;21400
1.0643173456192017;14;500;21500
0.5944337248802185;14;600;21600
0.7610200643539429;14;700;21700
1.4797959327697754;14;800;21800
0.5990159511566162;14;900;21900
0.8484342098236084;14;1000;22000
1.1934900283813477;14;1100;22100
0.733688473701477;14;1200;22200
1.0802570581436157;14;1300;22300
0.9120039343833923;14;1400;22400
0.5686205625534058;14;1500;22500
0.4937130808830261;15;100;22600
0.29423657059669495;15;200;22700
1.002608299255371;15;300;22800
0.6671441793441772;15;400;22900
0.43618616461753845;15;500;23000
0.6885643005371094;15;600;23100
0.6376424431800842;15;700;23200
0.48880907893180847;15;800;23300
1.221634030342102;15;900;23400
0.8467227816581726;15;1000;23500
0.6458364129066467;15;1100;23600
1.1606249809265137;15;1200;23700
1.1968162059783936;15;1300;23800
0.7714329361915588;15;1400;23900
0.49768972396850586;15;1500;24000
1.1273396015167236;16;100;24100
0.8373385667800903;16;200;24200
0.9537708759307861;16;300;24300
1.0168217420578003;16;400;24400
0.18198524415493011;16;500;24500
0.9059813022613525;16;600;24600
1.353346347808838;16;700;24700
0.6898316144943237;16;800;24800
1.0358327627182007;16;900;24900
0.7392787933349609;16;1000;25000
0.9371859431266785;16;1100;25100
1.8148629665374756;16;1200;25200
1.105714201927185;16;1300;25300
0.5893576741218567;16;1400;25400
0.6299418807029724;16;1500;25500
0.8951800465583801;17;100;25600
1.8154394626617432;17;200;25700
0.7887243628501892;17;300;25800
0.6611499786376953;17;400;25900
1.373079538345337;17;500;26000
0.9482757449150085;17;600;26100
0.7611563205718994;17;700;26200
